exchange,symbol,funding_rate,predicted_rate,next_funding_time,mark_price,payment_interval,annualized_rate
Hyperliquid,BTC,1.25e-05,0.0,2025-01-29 21:30:00,102090.0,1,10.95
Hyperliquid,ETH,1.25e-05,0.0,2025-01-29 21:30:00,3101.1,1,10.95
Hyperliquid,ATOM,1.25e-05,0.0,2025-01-29 21:30:00,5.7782,1,10.95
Hyperliquid,MATIC,0.0,0.0,2025-01-29 21:30:00,0.37621,1,0.0
Hyperliquid,DYDX,1.25e-05,0.0,2025-01-29 21:30:00,1.0006,1,10.95
Hyperliquid,SOL,1.25e-05,0.0,2025-01-29 21:30:00,228.08,1,10.95
Hyperliquid,AVAX,1.25e-05,0.0,2025-01-29 21:30:00,32.458,1,10.95
Hyperliquid,BNB,1.25e-05,0.0,2025-01-29 21:30:00,664.64,1,10.95
Hyperliquid,APE,-6.77e-06,0.0,2025-01-29 21:30:00,0.90334,1,-5.9305200000000005
Hyperliquid,OP,1.25e-05,0.0,2025-01-29 21:30:00,1.4288,1,10.95
Hyperliquid,LTC,1.25e-05,0.0,2025-01-29 21:30:00,111.62,1,10.95
Hyperliquid,ARB,1.25e-05,0.0,2025-01-29 21:30:00,0.60055,1,10.95
Hyperliquid,DOGE,1.25e-05,0.0,2025-01-29 21:30:00,0.32477,1,10.95
Hyperliquid,INJ,1.25e-05,0.0,2025-01-29 21:30:00,17.917,1,10.95
Hyperliquid,SUI,1.25e-05,0.0,2025-01-29 21:30:00,3.6456,1,10.95
Hyperliquid,kPEPE,1.25e-05,0.0,2025-01-29 21:30:00,0.012329,1,10.95
Hyperliquid,CRV,1.25e-05,0.0,2025-01-29 21:30:00,0.69808,1,10.95
Hyperliquid,LDO,1.25e-05,0.0,2025-01-29 21:30:00,1.8069,1,10.95
Hyperliquid,LINK,1.25e-05,0.0,2025-01-29 21:30:00,22.671,1,10.95
Hyperliquid,STX,1.25e-05,0.0,2025-01-29 21:30:00,1.2342,1,10.95
Hyperliquid,RNDR,0.0,0.0,2025-01-29 21:30:00,6.8952,1,0.0
Hyperliquid,CFX,1.25e-05,0.0,2025-01-29 21:30:00,0.14403,1,10.95
Hyperliquid,FTM,0.0,0.0,2025-01-29 21:30:00,0.71688,1,0.0
Hyperliquid,GMX,1.25e-05,0.0,2025-01-29 21:30:00,20.22,1,10.95
