exchange,symbol,funding_rate,predicted_rate,next_funding_time,mark_price,payment_interval,annualized_rate
Binance,1000000MOG,6.821e-05,0.0,2025-01-29 01:30:00,1.15881433,8,7.4689950000000005
Binance,1000BONK,5e-05,0.0,2025-01-29 01:30:00,0.02547755,8,5.475
Binance,1000CAT,5e-05,0.0,2025-01-29 01:30:00,0.01546,8,5.475
Binance,1000CHEEMS,5e-05,0.0,2025-01-29 01:30:00,0.00080398,8,5.475
Binance,1000FLOKI,-3.441e-05,0.0,2025-01-29 05:30:00,0.12176,8,-3.7678949999999998
Binance,1000LUNC,0.0001,0.0,2025-01-29 05:30:00,0.07633601,8,10.95
Binance,1000PEPE,0.0001,0.0,2025-01-29 05:30:00,0.0125467,8,10.95
Binance,1000RATS,5e-05,0.0,2025-01-29 01:30:00,0.02850073,8,5.475
Binance,1000SATS,5e-05,0.0,2025-01-29 01:30:00,0.00012892,8,5.475
Binance,1000SHIB,0.0001,0.0,2025-01-29 05:30:00,0.01868712,8,10.95
Binance,1000WHY,5e-05,0.0,2025-01-29 01:30:00,6.51e-05,8,5.475
Binance,1000X,5e-05,0.0,2025-01-29 01:30:00,0.09226094,8,5.475
Binance,1000XEC,0.0001,0.0,2025-01-29 05:30:00,0.03180882,8,10.95
Binance,1INCH,0.0001,0.0,2025-01-29 05:30:00,0.30504274,8,10.95
Binance,1MBABYDOGE,5e-05,0.0,2025-01-29 01:30:00,0.00201133,8,5.475
Binance,AAVE,0.0001,0.0,2025-01-29 05:30:00,293.99756762,8,10.95
Binance,ACE,5e-05,0.0,2025-01-29 01:30:00,1.44199918,8,5.475
Binance,ACH,-0.00091893,0.0,2025-01-29 05:30:00,0.03026896,8,-100.622835
Binance,ACT,5e-05,0.0,2025-01-29 01:30:00,0.18926448,8,5.475
Binance,ACX,5e-05,0.0,2025-01-29 01:30:00,0.39705571,8,5.475
Binance,ADA,0.0001,0.0,2025-01-29 05:30:00,0.94673195,8,10.95
Binance,AERGO,5e-05,0.0,2025-01-29 01:30:00,0.1074,8,5.475
Binance,AERO,5e-05,0.0,2025-01-29 01:30:00,1.0411,8,5.475
Binance,AEVO,5e-05,0.0,2025-01-29 01:30:00,0.2544,8,5.475
Binance,AGIX,0.0001,0.0,2025-01-29 05:30:00,0.4962,8,10.95
Binance,AGLD,-0.00064214,0.0,2025-01-29 05:30:00,1.53532773,8,-70.31433
Binance,AI,5e-05,0.0,2025-01-29 01:30:00,0.46956,8,5.475
Binance,AI16Z,5e-05,0.0,2025-01-29 01:30:00,0.61766115,8,5.475
Binance,AIXBT,5e-05,0.0,2025-01-29 01:30:00,0.47312,8,5.475
Binance,AKT,5e-05,0.0,2025-01-29 01:30:00,2.576,8,5.475
Binance,ALCH,5e-05,0.0,2025-01-29 01:30:00,0.04473,8,5.475
Binance,ALGO,0.0001,0.0,2025-01-29 05:30:00,0.3748,8,10.95
Binance,ALICE,0.0001,0.0,2025-01-29 05:30:00,0.91943178,8,10.95
Binance,ALPACA,5e-05,0.0,2025-01-29 01:30:00,0.1307521,8,5.475
Binance,ALPHA,0.0001,0.0,2025-01-29 05:30:00,0.06165,8,10.95
Binance,ALT,5e-05,0.0,2025-01-29 01:30:00,0.06950015,8,5.475
Binance,AMB,5e-05,0.0,2025-01-29 01:30:00,0.005841,8,5.475
Binance,ANIME,5e-05,0.0,2025-01-29 01:30:00,0.04832743,8,5.475
Binance,ANKR,0.0001,0.0,2025-01-29 05:30:00,0.02805702,8,10.95
Binance,APE,0.0001,0.0,2025-01-29 05:30:00,0.91747879,8,10.95
Binance,API3,5e-05,0.0,2025-01-29 01:30:00,1.19825447,8,5.475
Binance,APT,7.552e-05,0.0,2025-01-29 05:30:00,7.53730897,8,8.26944
Binance,AR,0.0001,0.0,2025-01-29 05:30:00,13.15846775,8,10.95
Binance,ARB,0.0001,0.0,2025-01-29 05:30:00,0.6254,8,10.95
Binance,ARC,0.0002912,0.0,2025-01-29 01:30:00,0.28247813,8,31.8864
Binance,ARK,0.0001,0.0,2025-01-29 05:30:00,0.51503599,8,10.95
Binance,ARKM,8.059e-05,0.0,2025-01-29 05:30:00,1.1204,8,8.824605
Binance,ARPA,0.0001,0.0,2025-01-29 05:30:00,0.04068894,8,10.95
Binance,ASTR,0.0001,0.0,2025-01-29 05:30:00,0.04993372,8,10.95
Binance,ATA,0.0001,0.0,2025-01-29 05:30:00,0.10043811,8,10.95
Binance,ATOM,3.272e-05,0.0,2025-01-29 05:30:00,5.86385693,8,3.5828399999999996
Binance,AUCTION,5e-05,0.0,2025-01-29 01:30:00,12.186,8,5.475
Binance,AVA,5e-05,0.0,2025-01-29 01:30:00,0.8416,8,5.475
Binance,AVAAI,5e-05,0.0,2025-01-29 01:30:00,0.08515712,8,5.475
Binance,AVAX,2.042e-05,0.0,2025-01-29 05:30:00,33.60554406,8,2.23599
Binance,AXL,5e-05,0.0,2025-01-29 01:30:00,0.54792672,8,5.475
Binance,AXS,-0.00033947,0.0,2025-01-29 05:30:00,5.36911894,8,-37.17196499999999
Binance,BADGER,5e-05,0.0,2025-01-29 01:30:00,3.8174004,8,5.475
Binance,BAKE,-1.338e-05,0.0,2025-01-29 05:30:00,0.185,8,-1.4651100000000001
Binance,BAL,0.0001,0.0,2025-01-29 05:30:00,2.39235805,8,10.95
Binance,BAN,5e-05,0.0,2025-01-29 01:30:00,0.03564285,8,5.475
Binance,BANANA,-0.00030574,0.0,2025-01-29 01:30:00,37.40151822,8,-33.47853
Binance,BAND,0.0001,0.0,2025-01-29 05:30:00,1.16712723,8,10.95
Binance,BAT,0.0001,0.0,2025-01-29 05:30:00,0.21945891,8,10.95
Binance,BB,5e-05,0.0,2025-01-29 01:30:00,0.26114612,8,5.475
Binance,BCH,0.0001,0.0,2025-01-29 05:30:00,427.95804611,8,10.95
Binance,BEAMX,5e-05,0.0,2025-01-29 01:30:00,0.015308,8,5.475
Binance,BEL,-0.0003479,0.0,2025-01-29 05:30:00,0.7158,8,-38.09505
Binance,BICO,0.0001,0.0,2025-01-29 05:30:00,0.23168481,8,10.95
Binance,BIGTIME,5e-05,0.0,2025-01-29 01:30:00,0.09017426,8,5.475
Binance,BIO,5e-05,0.0,2025-01-29 01:30:00,0.2272232,8,5.475
Binance,BLUR,0.0001,0.0,2025-01-29 05:30:00,0.18380474,8,10.95
Binance,BLZ,5e-05,0.0,2025-01-29 01:30:00,0.04492893,8,5.475
Binance,BNB,0.0,0.0,2025-01-29 05:30:00,674.1840024,8,0.0
Binance,BNT,0.0001,0.0,2025-01-29 05:30:00,0.63701558,8,10.95
Binance,BNX,0.0001,0.0,2025-01-29 05:30:00,0.25245122,8,10.95
Binance,BOME,5e-05,0.0,2025-01-29 01:30:00,0.00329183,8,5.475
Binance,BOND,5e-05,0.0,2025-01-29 01:30:00,0.39876578,8,5.475
Binance,BRETT,5e-05,0.0,2025-01-29 01:30:00,0.07895657,8,5.475
Binance,BSV,5e-05,0.0,2025-01-29 01:30:00,49.29,8,5.475
Binance,BSW,5e-05,0.0,2025-01-29 01:30:00,0.05430661,8,5.475
Binance,BTC,0.0001,0.0,2025-01-29 05:30:00,102978.83948889,8,10.95
Binance,BTCDOM,0.0001,0.0,2025-01-29 05:30:00,3284.3,8,10.95
Binance,BTCST,0.0001,0.0,2025-01-29 05:30:00,0.91913294,8,10.95
Binance,C98,7.163e-05,0.0,2025-01-29 05:30:00,0.1227,8,7.843485
Binance,CAKE,5e-05,0.0,2025-01-29 01:30:00,1.9338,8,5.475
Binance,CATI,5e-05,0.0,2025-01-29 01:30:00,0.23224209,8,5.475
Binance,CELO,7.588e-05,0.0,2025-01-29 05:30:00,0.53579405,8,8.30886
Binance,CELR,0.0001,0.0,2025-01-29 05:30:00,0.01445819,8,10.95
Binance,CETUS,5e-05,0.0,2025-01-29 01:30:00,0.19736671,8,5.475
Binance,CFX,0.0001,0.0,2025-01-29 05:30:00,0.14666,8,10.95
Binance,CGPT,5e-05,0.0,2025-01-29 01:30:00,0.21825025,8,5.475
Binance,CHESS,5e-05,0.0,2025-01-29 01:30:00,0.14921619,8,5.475
Binance,CHILLGUY,6.287e-05,0.0,2025-01-29 01:30:00,0.0562,8,6.884265000000001
Binance,CHR,6.732e-05,0.0,2025-01-29 05:30:00,0.15714728,8,7.37154
Binance,CHZ,1.391e-05,0.0,2025-01-29 05:30:00,0.06748257,8,1.523145
Binance,CKB,0.0001,0.0,2025-01-29 05:30:00,0.00823641,8,10.95
Binance,COMBO,0.0001,0.0,2025-01-29 05:30:00,0.3337,8,10.95
Binance,COMP,2.798e-05,0.0,2025-01-29 05:30:00,69.60106216,8,3.06381
Binance,COOKIE,5e-05,0.0,2025-01-29 01:30:00,0.27053859,8,5.475
Binance,COS,5e-05,0.0,2025-01-29 01:30:00,0.00617195,8,5.475
Binance,COTI,0.0001,0.0,2025-01-29 05:30:00,0.09538795,8,10.95
Binance,COW,5e-05,0.0,2025-01-29 01:30:00,0.54418238,8,5.475
Binance,CRV,4.707e-05,0.0,2025-01-29 05:30:00,0.71203492,8,5.154165
Binance,CTK,0.0001,0.0,2025-01-29 05:30:00,0.57561906,8,10.95
Binance,CTSI,0.0001,0.0,2025-01-29 05:30:00,0.13108167,8,10.95
Binance,CVC,0.0001,0.0,2025-01-29 05:30:00,0.13865496,8,10.95
Binance,CVX,0.0001,0.0,2025-01-29 05:30:00,3.01547839,8,10.95
Binance,CYBER,5e-05,0.0,2025-01-29 01:30:00,2.42870291,8,5.475
Binance,D,-0.0002261,0.0,2025-01-29 01:30:00,0.11869277,8,-24.757949999999997
Binance,DAR,0.0001,0.0,2025-01-29 05:30:00,0.21705535,8,10.95
Binance,DASH,0.0001,0.0,2025-01-29 05:30:00,32.64564813,8,10.95
Binance,DEFI,-0.0009731,0.0,2025-01-29 05:30:00,997.5,8,-106.55444999999999
Binance,DEGEN,5e-05,0.0,2025-01-29 01:30:00,0.00615679,8,5.475
Binance,DEGO,5e-05,0.0,2025-01-29 01:30:00,1.82562841,8,5.475
Binance,DENT,0.0001,0.0,2025-01-29 05:30:00,0.00108732,8,10.95
Binance,DEXE,5e-05,0.0,2025-01-29 01:30:00,20.46589827,8,5.475
Binance,DF,5e-05,0.0,2025-01-29 01:30:00,0.08970236,8,5.475
Binance,DGB,0.0001,0.0,2025-01-29 05:30:00,0.01080913,8,10.95
Binance,DIA,5e-05,0.0,2025-01-29 01:30:00,0.574509,8,5.475
Binance,DODOX,5e-05,0.0,2025-01-29 01:30:00,0.101279,8,5.475
Binance,DOGE,1.89e-05,0.0,2025-01-29 05:30:00,0.32916662,8,2.06955
Binance,DOGS,5e-05,0.0,2025-01-29 01:30:00,0.00028195,8,5.475
Binance,DOT,0.0001,0.0,2025-01-29 05:30:00,5.84306004,8,10.95
Binance,DRIFT,5e-05,0.0,2025-01-29 01:30:00,0.937,8,5.475
Binance,DUSK,0.0001,0.0,2025-01-29 05:30:00,0.15892758,8,10.95
Binance,DYDX,0.0001,0.0,2025-01-29 05:30:00,1.04762356,8,10.95
Binance,DYM,5e-05,0.0,2025-01-29 01:30:00,0.92624071,8,5.475
Binance,EDU,0.0001,0.0,2025-01-29 05:30:00,0.44578422,8,10.95
Binance,EGLD,0.0001,0.0,2025-01-29 05:30:00,28.34113351,8,10.95
Binance,EIGEN,5e-05,0.0,2025-01-29 01:30:00,2.58316167,8,5.475
Binance,ENA,-0.00030256,0.0,2025-01-29 01:30:00,0.71747323,8,-33.130320000000005
Binance,ENJ,0.0001,0.0,2025-01-29 05:30:00,0.14675137,8,10.95
Binance,ENS,6.471e-05,0.0,2025-01-29 05:30:00,32.14404907,8,7.085744999999999
Binance,EOS,0.0001,0.0,2025-01-29 05:30:00,0.77168841,8,10.95
Binance,ETC,0.0001,0.0,2025-01-29 05:30:00,25.74208167,8,10.95
Binance,ETH,7.283e-05,0.0,2025-01-29 05:30:00,3172.23088889,8,7.974885000000001
Binance,ETHFI,5e-05,0.0,2025-01-29 01:30:00,1.52963449,8,5.475
Binance,ETHW,5e-05,0.0,2025-01-29 01:30:00,2.4448,8,5.475
Binance,FARTCOIN,5e-05,0.0,2025-01-29 01:30:00,0.93355119,8,5.475
Binance,FET,0.0001,0.0,2025-01-29 05:30:00,1.03957298,8,10.95
Binance,FIDA,5e-05,0.0,2025-01-29 01:30:00,0.19372821,8,5.475
Binance,FIL,0.0001,0.0,2025-01-29 05:30:00,4.57221181,8,10.95
Binance,FIO,5e-05,0.0,2025-01-29 01:30:00,0.03119137,8,5.475
Binance,FLM,5e-05,0.0,2025-01-29 01:30:00,0.05169727,8,5.475
Binance,FLOW,0.0001,0.0,2025-01-29 05:30:00,0.63800248,8,10.95
Binance,FLUX,5e-05,0.0,2025-01-29 01:30:00,0.46573222,8,5.475
Binance,FTM,0.0001,0.0,2025-01-29 05:30:00,0.6994,8,10.95
Binance,FTT,0.0001,0.0,2025-01-29 05:30:00,1.98357445,8,10.95
Binance,FXS,0.0001,0.0,2025-01-29 05:30:00,2.4373152,8,10.95
Binance,G,5e-05,0.0,2025-01-29 01:30:00,0.02702,8,5.475
Binance,GALA,0.0001,0.0,2025-01-29 05:30:00,0.02903581,8,10.95
Binance,GAS,5e-05,0.0,2025-01-29 01:30:00,4.642,8,5.475
Binance,GHST,5e-05,0.0,2025-01-29 01:30:00,0.74513131,8,5.475
Binance,GLM,5e-05,0.0,2025-01-29 01:30:00,0.32401824,8,5.475
Binance,GLMR,0.0001,0.0,2025-01-29 05:30:00,0.16465237,8,10.95
Binance,GMT,0.0001,0.0,2025-01-29 05:30:00,0.09498478,8,10.95
Binance,GMX,0.0001,0.0,2025-01-29 05:30:00,20.6622375,8,10.95
Binance,GOAT,5e-05,0.0,2025-01-29 01:30:00,0.2038,8,5.475
Binance,GRASS,-1.978e-05,0.0,2025-01-29 01:30:00,1.76556493,8,-2.1659100000000002
Binance,GRIFFAIN,5e-05,0.0,2025-01-29 01:30:00,0.28898625,8,5.475
Binance,GRT,8.794e-05,0.0,2025-01-29 05:30:00,0.17190615,8,9.62943
Binance,GTC,0.0001,0.0,2025-01-29 05:30:00,0.555,8,10.95
Binance,HBAR,0.0001,0.0,2025-01-29 05:30:00,0.31131411,8,10.95
Binance,HFT,0.0001,0.0,2025-01-29 05:30:00,0.14283334,8,10.95
Binance,HIFI,5e-05,0.0,2025-01-29 01:30:00,0.52627433,8,5.475
Binance,HIGH,0.0001,0.0,2025-01-29 05:30:00,1.14507067,8,10.95
Binance,HIPPO,5e-05,0.0,2025-01-29 01:30:00,0.00686,8,5.475
Binance,HIVE,-0.00173016,0.0,2025-01-29 01:30:00,0.41143,8,-189.45252
Binance,HMSTR,5e-05,0.0,2025-01-29 01:30:00,0.002588,8,5.475
Binance,HOOK,0.0001,0.0,2025-01-29 05:30:00,0.27574974,8,10.95
Binance,HOT,0.0001,0.0,2025-01-29 05:30:00,0.00198537,8,10.95
Binance,ICP,4.218e-05,0.0,2025-01-29 05:30:00,8.92504636,8,4.61871
Binance,ICX,0.0001,0.0,2025-01-29 05:30:00,0.15810406,8,10.95
Binance,ID,0.0001,0.0,2025-01-29 05:30:00,0.35352151,8,10.95
Binance,IDEX,0.0001,0.0,2025-01-29 05:30:00,0.04591755,8,10.95
Binance,ILV,5e-05,0.0,2025-01-29 01:30:00,29.61339541,8,5.475
Binance,IMX,5e-05,0.0,2025-01-29 01:30:00,1.13292912,8,5.475
Binance,INJ,0.0001,0.0,2025-01-29 05:30:00,18.50727611,8,10.95
Binance,IO,-0.00018883,0.0,2025-01-29 01:30:00,2.9152,8,-20.676885
Binance,IOST,0.0001,0.0,2025-01-29 05:30:00,0.00589806,8,10.95
Binance,IOTA,0.0001,0.0,2025-01-29 05:30:00,0.29680328,8,10.95
Binance,IOTX,0.0001,0.0,2025-01-29 05:30:00,0.03060479,8,10.95
Binance,JASMY,6.244e-05,0.0,2025-01-29 05:30:00,0.02489489,8,6.837180000000001
Binance,JOE,0.0001,0.0,2025-01-29 05:30:00,0.31137542,8,10.95
Binance,JTO,-0.00015903,0.0,2025-01-29 01:30:00,2.9487,8,-17.413785
Binance,JUP,5e-05,0.0,2025-01-29 01:30:00,1.19368672,8,5.475
Binance,KAIA,5e-05,0.0,2025-01-29 01:30:00,0.1936,8,5.475
Binance,KAS,5e-05,0.0,2025-01-29 01:30:00,0.12453,8,5.475
Binance,KAVA,0.0001,0.0,2025-01-29 05:30:00,0.43119504,8,10.95
Binance,KDA,5e-05,0.0,2025-01-29 01:30:00,0.73286982,8,5.475
Binance,KEY,0.0001,0.0,2025-01-29 05:30:00,0.00105348,8,10.95
Binance,KLAY,0.0001,0.0,2025-01-29 05:30:00,0.15211,8,10.95
Binance,KMNO,5e-05,0.0,2025-01-29 01:30:00,0.11073,8,5.475
Binance,KNC,0.0001,0.0,2025-01-29 05:30:00,0.50749829,8,10.95
Binance,KOMA,5e-05,0.0,2025-01-29 01:30:00,0.0425881,8,5.475
Binance,KSM,0.0001,0.0,2025-01-29 05:30:00,24.71675523,8,10.95
Binance,LDO,0.0001,0.0,2025-01-29 05:30:00,1.9280975,8,10.95
Binance,LEVER,0.0001,0.0,2025-01-29 05:30:00,0.0015965,8,10.95
Binance,LINA,0.0001,0.0,2025-01-29 05:30:00,0.00344,8,10.95
Binance,LINK,0.0001,0.0,2025-01-29 05:30:00,23.72349974,8,10.95
Binance,LISTA,5e-05,0.0,2025-01-29 01:30:00,0.2588,8,5.475
Binance,LIT,0.0001,0.0,2025-01-29 05:30:00,0.585,8,10.95
Binance,LOKA,5e-05,0.0,2025-01-29 01:30:00,0.15091019,8,5.475
Binance,LOOM,5e-05,0.0,2025-01-29 01:30:00,0.05434446,8,5.475
Binance,LPT,5e-05,0.0,2025-01-29 01:30:00,11.01442019,8,5.475
Binance,LQTY,8.999e-05,0.0,2025-01-29 05:30:00,1.50037164,8,9.853905000000001
Binance,LRC,0.0001,0.0,2025-01-29 05:30:00,0.16432049,8,10.95
Binance,LSK,5e-05,0.0,2025-01-29 01:30:00,0.8667461,8,5.475
Binance,LTC,0.0001,0.0,2025-01-29 05:30:00,114.74,8,10.95
Binance,LUMIA,5e-05,0.0,2025-01-29 01:30:00,0.84586172,8,5.475
Binance,LUNA2,0.0001,0.0,2025-01-29 05:30:00,0.3185,8,10.95
Binance,MAGIC,0.0001,0.0,2025-01-29 05:30:00,0.33348896,8,10.95
Binance,MANA,0.0001,0.0,2025-01-29 05:30:00,0.4391945,8,10.95
Binance,MANTA,5e-05,0.0,2025-01-29 01:30:00,0.59193472,8,5.475
Binance,MASK,7.267e-05,0.0,2025-01-29 05:30:00,2.19630611,8,7.957364999999999
