exchange,symbol,funding_rate,predicted_rate,next_funding_time,mark_price,payment_interval,annualized_rate
Hyperliquid,BTC,1.25e-05,0.0,2025-01-29 01:30:00,102190.0,1,10.95
Hyperliquid,ETH,4.38e-06,0.0,2025-01-29 01:30:00,3140.6,1,3.8368800000000003
Hyperliquid,ATOM,1.25e-05,0.0,2025-01-29 01:30:00,5.8451,1,10.95
Hyperliquid,MATIC,0.0,0.0,2025-01-29 01:30:00,0.37621,1,0.0
Hyperliquid,DYDX,1.25e-05,0.0,2025-01-29 01:30:00,1.0275,1,10.95
Hyperliquid,SOL,1.25e-05,0.0,2025-01-29 01:30:00,231.68,1,10.95
Hyperliquid,AVAX,1.25e-05,0.0,2025-01-29 01:30:00,33.198,1,10.95
Hyperliquid,BNB,1.25e-05,0.0,2025-01-29 01:30:00,669.02,1,10.95
Hyperliquid,APE,6.9e-06,0.0,2025-01-29 01:30:00,0.90153,1,6.0443999999999996
Hyperliquid,OP,1.98e-06,0.0,2025-01-29 01:30:00,1.4015,1,1.73448
Hyperliquid,LTC,1.25e-05,0.0,2025-01-29 01:30:00,112.48,1,10.95
Hyperliquid,ARB,1.25e-05,0.0,2025-01-29 01:30:00,0.6162,1,10.95
Hyperliquid,DOGE,-1.802e-05,0.0,2025-01-29 01:30:00,0.32517,1,-15.78552
Hyperliquid,INJ,1.25e-05,0.0,2025-01-29 01:30:00,18.243,1,10.95
Hyperliquid,SUI,1.25e-05,0.0,2025-01-29 01:30:00,3.7032,1,10.95
Hyperliquid,kPEPE,1.25e-05,0.0,2025-01-29 01:30:00,0.012305,1,10.95
Hyperliquid,CRV,1.25e-05,0.0,2025-01-29 01:30:00,0.69805,1,10.95
Hyperliquid,LDO,1.25e-05,0.0,2025-01-29 01:30:00,1.8542,1,10.95
Hyperliquid,LINK,1.25e-05,0.0,2025-01-29 01:30:00,23.228,1,10.95
Hyperliquid,STX,1.25e-05,0.0,2025-01-29 01:30:00,1.2717,1,10.95
Hyperliquid,RNDR,0.0,0.0,2025-01-29 01:30:00,6.8952,1,0.0
Hyperliquid,CFX,1.25e-05,0.0,2025-01-29 01:30:00,0.14444,1,10.95
Hyperliquid,FTM,0.0,0.0,2025-01-29 01:30:00,0.71688,1,0.0
Hyperliquid,GMX,1.25e-05,0.0,2025-01-29 01:30:00,20.355,1,10.95
Hyperliquid,SNX,1.25e-05,0.0,2025-01-29 01:30:00,1.476,1,10.95
Hyperliquid,XRP,1.25e-05,0.0,2025-01-29 01:30:00,3.1386,1,10.95
Hyperliquid,BCH,1.25e-05,0.0,2025-01-29 01:30:00,421.15,1,10.95
Hyperliquid,APT,1.25e-05,0.0,2025-01-29 01:30:00,7.4244,1,10.95
Hyperliquid,AAVE,1.25e-05,0.0,2025-01-29 01:30:00,289.7,1,10.95
Hyperliquid,COMP,1.25e-05,0.0,2025-01-29 01:30:00,69.034,1,10.95
Hyperliquid,MKR,1.25e-05,0.0,2025-01-29 01:30:00,1157.2,1,10.95
Hyperliquid,WLD,1.25e-05,0.0,2025-01-29 01:30:00,1.7479,1,10.95
Hyperliquid,FXS,1.038e-05,0.0,2025-01-29 01:30:00,2.4073,1,9.092880000000001
Hyperliquid,HPOS,1.25e-05,0.0,2025-01-29 01:30:00,0.12891,1,10.95
Hyperliquid,RLB,1.25e-05,0.0,2025-01-29 01:30:00,0.076969,1,10.95
Hyperliquid,UNIBOT,0.0,0.0,2025-01-29 01:30:00,7.636,1,0.0
Hyperliquid,YGG,1.25e-05,0.0,2025-01-29 01:30:00,0.31417,1,10.95
Hyperliquid,TRX,1.25e-05,0.0,2025-01-29 01:30:00,0.24336,1,10.95
Hyperliquid,kSHIB,1.25e-05,0.0,2025-01-29 01:30:00,0.01845,1,10.95
Hyperliquid,UNI,1.25e-05,0.0,2025-01-29 01:30:00,11.175,1,10.95
Hyperliquid,SEI,-6.23e-06,0.0,2025-01-29 01:30:00,0.3072,1,-5.45748
Hyperliquid,RUNE,-7.985e-05,0.0,2025-01-29 01:30:00,2.1451,1,-69.9486
