exchange,symbol,funding_rate,predicted_rate,next_funding_time,mark_price,payment_interval,annualized_rate
Hyperliquid,BTC,1.25e-05,0.0,2025-01-29 01:30:00,102551.0,1,10.95
Hyperliquid,ETH,5.58e-06,0.0,2025-01-29 01:30:00,3143.2,1,4.88808
Hyperliquid,ATOM,1.25e-05,0.0,2025-01-29 01:30:00,5.8452,1,10.95
Hyperliquid,MATIC,0.0,0.0,2025-01-29 01:30:00,0.37621,1,0.0
Hyperliquid,DYDX,1.25e-05,0.0,2025-01-29 01:30:00,1.0294,1,10.95
Hyperliquid,SOL,1.25e-05,0.0,2025-01-29 01:30:00,232.57,1,10.95
Hyperliquid,AVAX,1.25e-05,0.0,2025-01-29 01:30:00,33.22,1,10.95
Hyperliquid,BNB,1.25e-05,0.0,2025-01-29 01:30:00,669.83,1,10.95
Hyperliquid,APE,-2.5e-06,0.0,2025-01-29 01:30:00,0.9031,1,-2.1900000000000004
Hyperliquid,OP,-6.94e-06,0.0,2025-01-29 01:30:00,1.4032,1,-6.07944
Hyperliquid,LTC,1.25e-05,0.0,2025-01-29 01:30:00,113.0,1,10.95
Hyperliquid,ARB,1.25e-05,0.0,2025-01-29 01:30:00,0.61638,1,10.95
Hyperliquid,DOGE,-1.24e-05,0.0,2025-01-29 01:30:00,0.32578,1,-10.8624
Hyperliquid,INJ,1.25e-05,0.0,2025-01-29 01:30:00,18.269,1,10.95
Hyperliquid,SUI,1.25e-05,0.0,2025-01-29 01:30:00,3.7135,1,10.95
Hyperliquid,kPEPE,1.25e-05,0.0,2025-01-29 01:30:00,0.012307,1,10.95
Hyperliquid,CRV,1.25e-05,0.0,2025-01-29 01:30:00,0.69994,1,10.95
Hyperliquid,LDO,1.25e-05,0.0,2025-01-29 01:30:00,1.8656,1,10.95
Hyperliquid,LINK,1.25e-05,0.0,2025-01-29 01:30:00,23.296,1,10.95
Hyperliquid,STX,1.25e-05,0.0,2025-01-29 01:30:00,1.2738,1,10.95
Hyperliquid,RNDR,0.0,0.0,2025-01-29 01:30:00,6.8952,1,0.0
Hyperliquid,CFX,1.25e-05,0.0,2025-01-29 01:30:00,0.14475,1,10.95
Hyperliquid,FTM,0.0,0.0,2025-01-29 01:30:00,0.71688,1,0.0
Hyperliquid,GMX,1.25e-05,0.0,2025-01-29 01:30:00,20.357,1,10.95
Hyperliquid,SNX,1.25e-05,0.0,2025-01-29 01:30:00,1.473,1,10.95
Hyperliquid,XRP,1.25e-05,0.0,2025-01-29 01:30:00,3.1409,1,10.95
Hyperliquid,BCH,1.25e-05,0.0,2025-01-29 01:30:00,421.4,1,10.95
Hyperliquid,APT,1.25e-05,0.0,2025-01-29 01:30:00,7.4358,1,10.95
Hyperliquid,AAVE,1.25e-05,0.0,2025-01-29 01:30:00,291.02,1,10.95
Hyperliquid,COMP,1.25e-05,0.0,2025-01-29 01:30:00,69.226,1,10.95
Hyperliquid,MKR,1.25e-05,0.0,2025-01-29 01:30:00,1156.8,1,10.95
Hyperliquid,WLD,1.25e-05,0.0,2025-01-29 01:30:00,1.7451,1,10.95
Hyperliquid,FXS,-1.27e-06,0.0,2025-01-29 01:30:00,2.4067,1,-1.11252
Hyperliquid,HPOS,1.25e-05,0.0,2025-01-29 01:30:00,0.12875,1,10.95
Hyperliquid,RLB,1.25e-05,0.0,2025-01-29 01:30:00,0.077,1,10.95
Hyperliquid,UNIBOT,0.0,0.0,2025-01-29 01:30:00,7.636,1,0.0
Hyperliquid,YGG,1.25e-05,0.0,2025-01-29 01:30:00,0.31443,1,10.95
Hyperliquid,TRX,1.25e-05,0.0,2025-01-29 01:30:00,0.24354,1,10.95
Hyperliquid,kSHIB,9.39e-06,0.0,2025-01-29 01:30:00,0.018439,1,8.225639999999999
Hyperliquid,UNI,1.199e-05,0.0,2025-01-29 01:30:00,11.216,1,10.50324
Hyperliquid,SEI,-1.477e-05,0.0,2025-01-29 01:30:00,0.30779,1,-12.93852
Hyperliquid,RUNE,-7.259e-05,0.0,2025-01-29 01:30:00,2.1555,1,-63.58883999999999
Hyperliquid,OX,0.0,0.0,2025-01-29 01:30:00,0.007459,1,0.0
Hyperliquid,FRIEND,0.0,0.0,2025-01-29 01:30:00,4.72,1,0.0
Hyperliquid,SHIA,0.0,0.0,2025-01-29 01:30:00,0.000621,1,0.0
Hyperliquid,CYBER,1.25e-05,0.0,2025-01-29 01:30:00,2.4068,1,10.95
Hyperliquid,ZRO,1.25e-05,0.0,2025-01-29 01:30:00,3.5585,1,10.95
Hyperliquid,BLZ,0.0,0.0,2025-01-29 01:30:00,0.070043,1,0.0
Hyperliquid,DOT,1.25e-05,0.0,2025-01-29 01:30:00,5.8004,1,10.95
Hyperliquid,BANANA,1.25e-05,0.0,2025-01-29 01:30:00,36.524,1,10.95
Hyperliquid,TRB,1.25e-05,0.0,2025-01-29 01:30:00,46.081,1,10.95
Hyperliquid,FTT,1.25e-05,0.0,2025-01-29 01:30:00,1.9747,1,10.95
Hyperliquid,LOOM,0.0,0.0,2025-01-29 01:30:00,0.071161,1,0.0
Hyperliquid,OGN,1.25e-05,0.0,2025-01-29 01:30:00,0.0904,1,10.95
Hyperliquid,RDNT,1.25e-05,0.0,2025-01-29 01:30:00,0.044115,1,10.95
Hyperliquid,ARK,1.25e-05,0.0,2025-01-29 01:30:00,0.50558,1,10.95
Hyperliquid,BNT,1.25e-05,0.0,2025-01-29 01:30:00,0.63007,1,10.95
Hyperliquid,CANTO,0.0,0.0,2025-01-29 01:30:00,0.066,1,0.0
Hyperliquid,REQ,-7.494e-05,0.0,2025-01-29 01:30:00,0.11631,1,-65.64744
Hyperliquid,BIGTIME,-2.619e-05,0.0,2025-01-29 01:30:00,0.088114,1,-22.94244
Hyperliquid,KAS,1.25e-05,0.0,2025-01-29 01:30:00,0.12321,1,10.95
Hyperliquid,ORBS,1.25e-05,0.0,2025-01-29 01:30:00,0.026467,1,10.95
Hyperliquid,BLUR,1.25e-05,0.0,2025-01-29 01:30:00,0.1806,1,10.95
Hyperliquid,TIA,7.92e-06,0.0,2025-01-29 01:30:00,3.9436,1,6.93792
Hyperliquid,BSV,1.25e-05,0.0,2025-01-29 01:30:00,48.856,1,10.95
Hyperliquid,ADA,1.25e-05,0.0,2025-01-29 01:30:00,0.93467,1,10.95
Hyperliquid,TON,1.25e-05,0.0,2025-01-29 01:30:00,4.8665,1,10.95
Hyperliquid,MINA,1.25e-05,0.0,2025-01-29 01:30:00,0.45737,1,10.95
Hyperliquid,POLYX,1.25e-05,0.0,2025-01-29 01:30:00,0.2298,1,10.95
Hyperliquid,GAS,1.25e-05,0.0,2025-01-29 01:30:00,4.5884,1,10.95
Hyperliquid,PENDLE,1.25e-05,0.0,2025-01-29 01:30:00,3.3596,1,10.95
Hyperliquid,STG,1.25e-05,0.0,2025-01-29 01:30:00,0.32875,1,10.95
Hyperliquid,FET,1.25e-05,0.0,2025-01-29 01:30:00,1.0225,1,10.95
Hyperliquid,STRAX,0.0,0.0,2025-01-29 01:30:00,1.5829,1,0.0
Hyperliquid,NEAR,1.25e-05,0.0,2025-01-29 01:30:00,4.4413,1,10.95
Hyperliquid,MEME,1.25e-05,0.0,2025-01-29 01:30:00,0.00688,1,10.95
Hyperliquid,ORDI,1.25e-05,0.0,2025-01-29 01:30:00,17.974,1,10.95
Hyperliquid,BADGER,1.25e-05,0.0,2025-01-29 01:30:00,3.7735,1,10.95
Hyperliquid,NEO,1.25e-05,0.0,2025-01-29 01:30:00,13.223,1,10.95
Hyperliquid,ZEN,1.25e-05,0.0,2025-01-29 01:30:00,17.967,1,10.95
Hyperliquid,FIL,1.25e-05,0.0,2025-01-29 01:30:00,4.5202,1,10.95
Hyperliquid,PYTH,1.25e-05,0.0,2025-01-29 01:30:00,0.27855,1,10.95
Hyperliquid,SUSHI,1.25e-05,0.0,2025-01-29 01:30:00,1.1971,1,10.95
Hyperliquid,ILV,1.25e-05,0.0,2025-01-29 01:30:00,29.251,1,10.95
Hyperliquid,IMX,1.25e-05,0.0,2025-01-29 01:30:00,1.1174,1,10.95
Hyperliquid,kBONK,8.02e-06,0.0,2025-01-29 01:30:00,0.024875,1,7.025519999999999
Hyperliquid,GMT,8.21e-06,0.0,2025-01-29 01:30:00,0.093494,1,7.19196
Hyperliquid,SUPER,1.25e-05,0.0,2025-01-29 01:30:00,0.88487,1,10.95
Hyperliquid,USTC,-1.496e-05,0.0,2025-01-29 01:30:00,0.01454,1,-13.104960000000002
Hyperliquid,NFTI,0.0,0.0,2025-01-29 01:30:00,6.5609,1,0.0
Hyperliquid,JUP,1.25e-05,0.0,2025-01-29 01:30:00,1.1501,1,10.95
Hyperliquid,kLUNC,1.25e-05,0.0,2025-01-29 01:30:00,0.074992,1,10.95
Hyperliquid,RSR,1.25e-05,0.0,2025-01-29 01:30:00,0.013014,1,10.95
Hyperliquid,GALA,1.25e-05,0.0,2025-01-29 01:30:00,0.028502,1,10.95
Hyperliquid,JTO,1.25e-05,0.0,2025-01-29 01:30:00,2.9,1,10.95
Hyperliquid,NTRN,1.25e-05,0.0,2025-01-29 01:30:00,0.27425,1,10.95
Hyperliquid,ACE,1.25e-05,0.0,2025-01-29 01:30:00,1.4174,1,10.95
Hyperliquid,MAV,1.25e-05,0.0,2025-01-29 01:30:00,0.12615,1,10.95
Hyperliquid,WIF,1.25e-05,0.0,2025-01-29 01:30:00,1.0292,1,10.95
Hyperliquid,CAKE,1.25e-05,0.0,2025-01-29 01:30:00,1.9113,1,10.95
Hyperliquid,PEOPLE,1.25e-05,0.0,2025-01-29 01:30:00,0.026556,1,10.95
Hyperliquid,ENS,1.25e-05,0.0,2025-01-29 01:30:00,31.592,1,10.95
Hyperliquid,ETC,9.74e-06,0.0,2025-01-29 01:30:00,25.481,1,8.53224
Hyperliquid,XAI,1.25e-05,0.0,2025-01-29 01:30:00,0.15515,1,10.95
Hyperliquid,MANTA,1.25e-05,0.0,2025-01-29 01:30:00,0.58159,1,10.95
Hyperliquid,UMA,1.25e-05,0.0,2025-01-29 01:30:00,2.1014,1,10.95
Hyperliquid,ONDO,1.25e-05,0.0,2025-01-29 01:30:00,1.413,1,10.95
Hyperliquid,ALT,1.25e-05,0.0,2025-01-29 01:30:00,0.068023,1,10.95
Hyperliquid,ZETA,1.63e-06,0.0,2025-01-29 01:30:00,0.42042,1,1.42788
Hyperliquid,DYM,1.25e-05,0.0,2025-01-29 01:30:00,0.90702,1,10.95
Hyperliquid,MAVIA,1.25e-05,0.0,2025-01-29 01:30:00,0.51733,1,10.95
Hyperliquid,W,1.25e-05,0.0,2025-01-29 01:30:00,0.20747,1,10.95
Hyperliquid,PANDORA,0.0,0.0,2025-01-29 01:30:00,3026.3,1,0.0
Hyperliquid,STRK,1.25e-05,0.0,2025-01-29 01:30:00,0.33697,1,10.95
Hyperliquid,PIXEL,1.25e-05,0.0,2025-01-29 01:30:00,0.10209,1,10.95
Hyperliquid,AI,1.25e-05,0.0,2025-01-29 01:30:00,0.46322,1,10.95
Hyperliquid,TAO,1.25e-05,0.0,2025-01-29 01:30:00,459.17,1,10.95
Hyperliquid,AR,1.25e-05,0.0,2025-01-29 01:30:00,13.073,1,10.95
Hyperliquid,MYRO,1.25e-05,0.0,2025-01-29 01:30:00,0.029855,1,10.95
Hyperliquid,kFLOKI,1.25e-05,0.0,2025-01-29 01:30:00,0.11982,1,10.95
Hyperliquid,BOME,1.25e-05,0.0,2025-01-29 01:30:00,0.003209,1,10.95
Hyperliquid,ETHFI,1.25e-05,0.0,2025-01-29 01:30:00,1.5055,1,10.95
Hyperliquid,ENA,-4.981e-05,0.0,2025-01-29 01:30:00,0.70397,1,-43.633559999999996
Hyperliquid,MNT,-1.3e-06,0.0,2025-01-29 01:30:00,1.0962,1,-1.1388
Hyperliquid,TNSR,5.08e-06,0.0,2025-01-29 01:30:00,0.37942,1,4.45008
Hyperliquid,SAGA,1.25e-05,0.0,2025-01-29 01:30:00,1.0684,1,10.95
Hyperliquid,MERL,1.25e-05,0.0,2025-01-29 01:30:00,0.13225,1,10.95
Hyperliquid,HBAR,1.25e-05,0.0,2025-01-29 01:30:00,0.30884,1,10.95
Hyperliquid,POPCAT,1.157e-05,0.0,2025-01-29 01:30:00,0.35871,1,10.135319999999998
Hyperliquid,OMNI,1.25e-05,0.0,2025-01-29 01:30:00,6.9337,1,10.95
Hyperliquid,EIGEN,1.25e-05,0.0,2025-01-29 01:30:00,2.5561,1,10.95
